"Product ID";Bild;Name;Artikel-Nr.;Kategorie;"Verkaufspreis netto";"Verkaufspreis brutto";Menge;Status;Position
2578;https://shop.indomarkt.com//50035.jpg;50035;50035;Start;0.000000;0;0;1
2577;https://shop.indomarkt.com//50034.jpg;50034;50034;Start;0.000000;0;0;1
2576;https://shop.indomarkt.com//50033.jpg;50033;50033;Start;0.000000;0;0;1
2575;https://shop.indomarkt.com//50032.jpg;50032;50032;Start;0.000000;0;0;1
2574;https://shop.indomarkt.com//82030.jpg;82030;82030;Start;0.000000;0;0;1
2573;https://shop.indomarkt.com//82029.jpg;82029;82029;Start;0.000000;0;0;1
2572;https://shop.indomarkt.com//82028.jpg;82028;82028;Start;0.000000;0;0;1
2571;https://shop.indomarkt.com//82027.jpg;82027;82027;Start;0.000000;0;0;1
2570;https://shop.indomarkt.com//82026.jpg;82026;82026;Start;0.000000;0;0;1
2569;https://shop.indomarkt.com//82025.jpg;82025;82025;Start;0.000000;0;0;1
2568;https://shop.indomarkt.com//82023.jpg;82023;82023;Start;0.000000;0;0;1
2567;https://shop.indomarkt.com//82023.jpg;82024;82024;Start;0.000000;0;0;1
2566;https://shop.indomarkt.com//82022.jpg;82022;82022;Start;0.000000;0;0;1
2565;https://shop.indomarkt.com//82021.jpg;82021;82021;Start;0.000000;0;0;1
2564;https://shop.indomarkt.com//82020.jpg;82020;82020;Start;0.000000;0;0;1
2563;https://shop.indomarkt.com//82019.jpg;82019;82019;Start;0.000000;0;0;1
2562;https://shop.indomarkt.com//82018.jpg;82018;82018;Start;0.000000;0;0;1
2561;https://shop.indomarkt.com//82017.jpg;82017;82017;Start;0.000000;0;0;1
2560;https://shop.indomarkt.com//82016.jpg;82016;82016;Start;0.000000;0;0;1
2559;https://shop.indomarkt.com//82015.jpg;82015;82015;Start;0.000000;0;0;1
2558;https://shop.indomarkt.com//82014.jpg;82014;82014;Start;0.000000;0;0;1
2557;https://shop.indomarkt.com//82013.jpg;82013;82013;Start;0.000000;0;0;1
2556;https://shop.indomarkt.com//82012.jpg;82012;82012;Start;0.000000;0;0;1
2555;https://shop.indomarkt.com//82011.jpg;82011;82011;Start;0.000000;0;0;1
2554;https://shop.indomarkt.com//82010.jpg;82010;82010;Start;0.000000;0;0;1
2553;https://shop.indomarkt.com//82009.jpg;82009;82009;Start;0.000000;0;0;1
2552;https://shop.indomarkt.com//82008.jpg;82008;82008;Start;0.000000;0;0;1
2551;https://shop.indomarkt.com//81030.jpg;81030;81030;Start;0.000000;0;0;1
2550;https://shop.indomarkt.com//81029.jpg;81029;81029;Start;0.000000;0;0;1
2549;https://shop.indomarkt.com//81028.jpg;81028;81028;Start;0.000000;0;0;1
2548;https://shop.indomarkt.com//81027.jpg;81027;81027;Start;0.000000;0;0;1
2546;https://shop.indomarkt.com//81026.jpg;81026;81026;Start;0.000000;0;0;1
2545;https://shop.indomarkt.com//81025.jpg;81025;81025;Start;0.000000;0;0;1
2544;https://shop.indomarkt.com//81024.jpg;81024;81024;Start;0.000000;0;0;1
2543;https://shop.indomarkt.com//80020.jpg;80020;80020;Start;0.000000;0;0;1
2542;https://shop.indomarkt.com//80019.jpg;80019;80019;Start;0.000000;0;0;1
2541;https://shop.indomarkt.com//80018.jpg;80018;80018;Start;0.000000;0;0;1
2540;https://shop.indomarkt.com//80017.jpg;80017;80017;Start;0.000000;0;0;1
2539;https://shop.indomarkt.com//80016.jpg;80016;80016;Start;0.000000;0;0;1
2538;https://shop.indomarkt.com//80015.jpg;80015;80015;Start;0.000000;0;0;1
2537;https://shop.indomarkt.com//80014.jpg;80014;80014;Start;0.000000;0;0;1
2536;https://shop.indomarkt.com//80013.jpg;80013;80013;Start;0.000000;0;0;1
2535;https://shop.indomarkt.com//80012.jpg;80012;80012;Start;0.000000;0;0;1
2534;https://shop.indomarkt.com//70080.jpg;70060;70060;Start;0.000000;0;0;1
2533;https://shop.indomarkt.com//70059.jpg;70059;70059;Start;0.000000;0;0;1
2532;https://shop.indomarkt.com//70058.jpg;70058;70058;Start;0.000000;0;0;1
2531;https://shop.indomarkt.com//70057.jpg;70057;70057;Start;0.000000;0;0;1
2530;https://shop.indomarkt.com//70056.jpg;70056;70056;Start;0.000000;0;0;1
2529;https://shop.indomarkt.com//70055.jpg;70055;70055;Start;0.000000;0;0;1
2528;https://shop.indomarkt.com//70054.jpg;70054;70054;Start;0.000000;0;0;1
2527;https://shop.indomarkt.com//70053.jpg;70053;70053;Start;0.000000;0;0;1
2526;https://shop.indomarkt.com//70052.jpg;70052;70052;Start;0.000000;0;0;1
2525;https://shop.indomarkt.com//70051.jpg;"H & S, Sate Stäbchen 24,5 cm, 100pcs";70051;"Küchewaren, keine Elektronik";1.859813;1.99;9;0
2524;https://shop.indomarkt.com//42040.jpg;42040;42040;Start;0.000000;0;0;1
2523;https://shop.indomarkt.com//42039.jpg;42039;42039;Start;0.000000;0;0;1
2522;https://shop.indomarkt.com//42038.jpg;42038;42038;Start;0.000000;0;0;1
2521;https://shop.indomarkt.com//42037.jpg;42037;42037;Start;0.000000;0;0;1
2520;https://shop.indomarkt.com//42036.jpg;42036;42036;Start;0.000000;0;0;1
2519;https://shop.indomarkt.com//42035.jpg;42035;42035;Start;0.000000;0;0;1
2517;https://shop.indomarkt.com//42034.jpg;42034;42034;Start;0.000000;0;0;1
2516;https://shop.indomarkt.com//42033.jpg;42033;42033;Start;0.000000;0;0;1
2515;https://shop.indomarkt.com//42032.jpg;42032;42032;Start;0.000000;0;0;1
2514;https://shop.indomarkt.com//42031.jpg;42031;42031;Start;0.000000;0;0;1
2513;https://shop.indomarkt.com//42030.jpg;42030;42030;Start;0.000000;0;0;1
2512;https://shop.indomarkt.com//42029.jpg;42029;42029;Start;0.000000;0;0;1
2510;https://shop.indomarkt.com//41030.jpg;41030;41030;Start;0.000000;0;0;1
2509;https://shop.indomarkt.com//41029.jpg;41029;41029;Start;0.000000;0;0;1
2508;https://shop.indomarkt.com//41028.jpg;41028;41028;Start;0.000000;0;0;1
2507;https://shop.indomarkt.com//41027.jpg;41027;41027;Start;0.000000;0;0;1
2506;https://shop.indomarkt.com//41026.jpg;41026;41026;Start;0.000000;0;0;1
2505;https://shop.indomarkt.com//41025.jpg;41025;41025;Start;0.000000;0;0;1
2504;https://shop.indomarkt.com//41024.jpg;41024;41024;Start;0.000000;0;0;1
2503;https://shop.indomarkt.com//41023.jpg;41023;41023;Start;0.000000;0;0;1
2502;https://shop.indomarkt.com//41022.jpg;41022;41022;Start;0.000000;0;0;1
2501;https://shop.indomarkt.com//41021.jpg;41021;41021;Start;0.000000;0;0;1
2500;https://shop.indomarkt.com//41020.jpg;41020;41020;Start;0.000000;0;0;1
2499;https://shop.indomarkt.com//41019.jpg;41019;41019;Start;0.000000;0;0;1
2498;https://shop.indomarkt.com//41018.jpg;41018;41018;Start;0.000000;0;0;1
2497;https://shop.indomarkt.com//40025.jpg;40025;40025;Start;0.000000;0;0;1
2496;https://shop.indomarkt.com//40024.jpg;40024;40024;Start;0.000000;0;0;1
2495;https://shop.indomarkt.com//40023.jpg;40023;40023;Start;0.000000;0;0;1
2494;https://shop.indomarkt.com//40022.jpg;40022;40022;Start;0.000000;0;0;1
2493;https://shop.indomarkt.com//40021.jpg;40021;40021;Start;0.000000;0;0;1
2492;https://shop.indomarkt.com//40020.jpg;40020;40020;Start;0.000000;0;0;1
2491;https://shop.indomarkt.com//40019.jpg;40019;40019;Start;0.000000;0;0;1
2490;https://shop.indomarkt.com//40018.jpg;40018;40018;Start;0.000000;0;0;1
2489;https://shop.indomarkt.com//40017.jpg;40017;40017;Start;0.000000;0;0;1
2488;https://shop.indomarkt.com//40016.jpg;40016;40016;Start;0.000000;0;0;1
2487;https://shop.indomarkt.com//40015.jpg;40015;40015;Start;0.000000;0;0;1
2486;https://shop.indomarkt.com//39060.jpg;39060;39060;Start;0.000000;0;0;1
2485;https://shop.indomarkt.com//39059.jpg;39059;39059;Start;0.000000;0;0;1
2484;https://shop.indomarkt.com//39058.jpg;39058;39058;Start;0.000000;0;0;1
2483;https://shop.indomarkt.com//39057.jpg;39057;39057;Start;0.000000;0;0;1
2482;https://shop.indomarkt.com//39056.jpg;39056;39056;Start;0.000000;0;0;1
